0Time,id(m:dff:n21:mn1:1),id(m:dff:n21:mn2:1),id(m:dff:n21:mp1:1),id(m:dff:n21:mp2:1),id(m:dff:n22:mn1:1),id(m:dff:n22:mn2:1),id(m:dff:n22:mp1:1),id(m:dff:n22:mp2:1),id(m:dff:n31:mn1:1),id(m:dff:n31:mn2:1),id(m:dff:n31:mn3:1),id(m:dff:n31:mp1:1),id(m:dff:n31:mp2:1),id(m:dff:n31:mp3:1),id(m:dff:n32:mn1:1),id(m:dff:n32:mn2:1),id(m:dff:n32:mn3:1),id(m:dff:n32:mp1:1),id(m:dff:n32:mp2:1),id(m:dff:n32:mp3:1),id(m:dff:n33:mn1:1),id(m:dff:n33:mn2:1),id(m:dff:n33:mn3:1),id(m:dff:n33:mp1:1),id(m:dff:n33:mp2:1),id(m:dff:n33:mp3:1),id(m:dff:n34:mn1:1),id(m:dff:n34:mn2:1),id(m:dff:n34:mn3:1),id(m:dff:n34:mp1:1),id(m:dff:n34:mp2:1),id(m:dff:n34:mp3:1),v(clk),v(data),v(out)
1.70100000000000e-07,1.80770571919285e-06,2.99018794260482e-06,-1.61093115010433e-11,-1.55920391465248e-10,9.39949696901098e-08,1.43198948890164e-08,-1.56273610255663e-10,-1.56255698593698e-10,4.36751201091885e-09,3.88099394464061e-08,4.17576299558981e-08,-4.70002227445396e-08,-4.20873961432500e-13,-4.20873966461731e-13,6.50908784539659e-07,1.17198857012252e-06,5.70148740696120e-07,-1.56438191916661e-10,-1.55474910382349e-10,-1.61638882334151e-11,3.03319385493423e-11,5.42090573546231e-05,1.12239562348861e-04,-1.74449083059887e-05,-8.77927889552675e-10,-8.76446496142894e-10,1.48683349196187e-08,4.08433627940912e-09,1.22069697477484e-07,-4.62446439219536e-08,-4.62962548637945e-08,-4.13036554055645e-13,1.00000000000000e+00,1.00000000000000e+00,-6.35539295186227e-05
1.70105731127906e-07,1.27851767396768e-06,1.39812416263130e-06,-1.85021387150787e-11,-1.58574515877958e-10,1.02868871296236e-07,1.86282336066334e-07,-1.58790860289695e-10,-1.56977153372563e-10,4.17399498445186e-09,9.88837786976718e-08,7.98118756153661e-08,-1.67035639339179e-07,-1.50244097440492e-12,-1.50244097440807e-12,1.33578725668947e-06,1.02979696442243e-06,1.66082009169426e-06,-1.59063944813817e-10,-1.55596807158303e-10,-1.85609426826081e-11,9.32958540112080e-11,4.19112021370717e-05,8.74308318709186e-05,-1.63713502734737e-05,-7.39956709242933e-10,-7.39955912903516e-10,1.49643541095813e-08,3.99247669412722e-09,1.66176757381121e-08,-8.01528994278027e-08,-8.02989763251234e-08,-7.21729503784070e-13,1.00000000000000e+00,1.00000000000000e+00,-1.71385950077041e-04
1.70117193383717e-07,2.46302212442047e-07,9.26616456566168e-07,-2.38100763970979e-11,-1.62472612814421e-10,1.42284527619183e-07,3.30594577950712e-07,-1.62456154886909e-10,-1.57747440522143e-10,3.87834793069898e-09,1.36168475443398e-07,1.19051512289343e-07,-3.40678984122818e-07,-3.03045363875193e-12,-3.03045363874852e-12,2.08903142367357e-06,1.28453100424086e-06,3.04668818773043e-06,-1.62900099063161e-10,-1.55840898821421e-10,-2.38743380550008e-11,5.20327627799711e-10,2.21295076223103e-05,4.75154847827975e-05,-1.44157816524312e-05,-5.39265850099078e-10,-5.39266459947731e-10,1.51114593115473e-08,3.85625459096553e-09,8.97621259557514e-08,-1.16923881065417e-07,-1.17262186134741e-07,-1.04950861972728e-12,1.00000000000000e+00,1.00000000000000e+00,-2.79929214371422e-04
1.70140117895340e-07,1.13428782907730e-06,2.56499832605252e-06,-3.53361039635701e-11,-1.64421794240723e-10,1.31287212958129e-07,1.47844509345425e-07,-1.64161863811134e-10,-1.57271295775914e-10,3.61366784572039e-09,5.78421250450873e-08,7.94789262099076e-08,-4.21747802614301e-07,-3.73062284036382e-12,-3.73062284036652e-12,2.19510283816052e-06,2.13255158777818e-06,3.59742697983432e-06,-1.64740938231958e-10,-1.55847215880481e-10,-3.54060728220995e-11,2.20928669612327e-09,5.05428835770886e-06,1.10973377200599e-05,-1.13644271952119e-05,-3.17890709750968e-10,-3.17890302481593e-10,1.52262674854432e-08,3.74719986821062e-09,1.93462291777693e-08,-9.46476450829839e-08,-9.50009251514003e-08,-8.49860659285765e-13,1.00000000000000e+00,1.00000000000000e+00,-1.65069005487184e-04
1.70185966918585e-07,1.38464644272267e-06,2.27595148836953e-06,-6.00877265601491e-11,-1.60793537969707e-10,6.87220059783959e-08,1.36194662710653e-07,-1.60505831580025e-10,-1.55459712666340e-10,3.60170949030632e-09,2.24781296340108e-08,1.69680117734939e-08,-2.51850677290776e-07,-2.24312367956593e-12,-2.24312367956390e-12,1.72100281367047e-06,1.89532283238275e-06,2.90734713966140e-06,-1.61006113523701e-10,-1.55733070554146e-10,-6.01681988333729e-11,3.64638391810957e-09,5.77144225801733e-07,1.43691776449150e-06,-7.27250579172161e-06,-1.37729590580476e-10,-1.37729825003667e-10,1.50560760140447e-08,3.75195291692629e-09,2.51806521653475e-08,-8.08370569266340e-09,-8.11038279975155e-09,-7.26452104692701e-14,1.00000000000000e+00,1.00000000000000e+00,1.21302616190089e-04
1.70254516755350e-07,6.56590463442820e-07,1.18399702304451e-06,-9.46364989111128e-11,-1.56203222828160e-10,7.41991244338881e-08,1.09124861991520e-07,-1.56056385940703e-10,-1.54734221959840e-10,3.75436391587588e-09,1.49038502215840e-08,1.92103513146359e-08,-3.72161316527610e-08,-3.34680423825277e-13,-3.34680423828690e-13,1.00734003406137e-06,1.12100930175353e-06,1.63951417921539e-06,-1.56342907825948e-10,-1.55562576445684e-10,-9.47201759198580e-11,3.56525439437313e-09,2.03823401160615e-07,5.82694189269557e-07,-3.78625286406796e-06,-5.07973842525355e-11,-5.07972533211471e-11,1.45783000816901e-08,3.81912256473242e-09,8.42747972029688e-09,-2.76616630183157e-08,-2.77155009126533e-08,-2.50104910952110e-13,1.00000000000000e+00,1.00000000000000e+00,1.08450450159170e-04
1.70370465848014e-07,2.40053638615384e-07,3.66386591548875e-07,-1.33358446829144e-10,-1.53997243096258e-10,5.38066709995430e-09,6.02797653658398e-09,-1.53952968085006e-10,-1.55106371121444e-10,3.86338736322696e-09,6.53284728405754e-09,4.58822062556076e-09,-6.68305760021714e-08,-6.06866806249768e-13,-6.06866806253234e-13,3.61344444379818e-07,4.13475749923359e-07,5.86838496933874e-07,-1.54051376191846e-10,-1.55406359584887e-10,-1.33405426027641e-10,3.84967275359296e-09,6.92615906550921e-08,3.05360692079067e-07,-1.16370703985284e-06,-1.18870478890367e-11,-1.18871393841275e-11,1.39793163705521e-08,3.82254608357613e-09,4.02010385426452e-09,-9.63226949812357e-09,-9.63881416155081e-09,-8.99285490719672e-14,1.00000000000000e+00,1.00000000000000e+00,6.76143031602683e-06
1.70602364033344e-07,1.97216233806565e-08,7.94231092345214e-09,-1.55859062475518e-10,-1.54497142392788e-10,4.09301039336418e-09,5.52880359801864e-10,-1.54498128888635e-10,-1.55408418065144e-10,3.91728430072773e-09,4.24704124677788e-09,6.01711176052474e-09,-3.99479716493843e-08,-3.61553406043312e-13,-3.61553406040216e-13,5.61155801474840e-09,2.12137521412619e-11,9.29054307059648e-09,-1.54497531026368e-10,-1.55309488816029e-10,-1.55858831016079e-10,3.88684182423245e-09,5.42260707216364e-08,2.47092349247364e-07,-2.68964161688360e-08,-2.42338014950942e-13,-2.42411903318997e-13,1.32340682850079e-08,3.64992666297677e-09,5.17616484511316e-09,-4.82176544055715e-09,-4.82170068338835e-09,-4.35065247594509e-14,1.00000000000000e+00,1.00000000000000e+00,2.08236589877703e-06
1.71066160404003e-07,1.86040919874304e-08,6.60141741265741e-09,-1.55233391734489e-10,-1.55618748814832e-10,3.02037961520188e-09,4.26197210019953e-09,-1.55617340731047e-10,-1.55458116856519e-10,3.91504158049275e-09,3.62493039307748e-09,2.03270851714717e-09,-1.50288946244696e-08,-1.35889478198890e-13,-1.35889478195440e-13,2.08570047734516e-09,4.75938207910401e-09,2.29029965701067e-09,-1.55617881128820e-10,-1.55310250578364e-10,-1.55232203578419e-10,3.94259993898772e-09,3.47014301481219e-08,2.09103478067589e-07,-3.79939786592619e-09,-3.42630726614197e-14,-3.43370905256297e-14,1.21485458917451e-08,3.22362699366659e-09,1.61002915836760e-09,-7.27496065600101e-09,-7.27493323417376e-09,-6.55949794138676e-14,1.00000000000000e+00,1.00000000000000e+00,4.32147158823531e-06
1.71993753145321e-07,1.86092875440477e-08,5.86015518342847e-09,-1.55484373053135e-10,-1.55265746487194e-10,7.04360249775257e-09,6.32988231750398e-09,-1.55265692093813e-10,-1.55396154476342e-10,3.91699118102493e-09,4.18982340079424e-09,5.72072355944347e-09,-2.15552934782075e-09,-1.93183479163653e-14,-1.93183479132822e-14,6.77274648638992e-09,4.43356537152765e-09,1.08783438844073e-08,-1.55265067316355e-10,-1.55311774114728e-10,-1.55483690456746e-10,3.89377538765118e-09,3.73583106322873e-08,2.04620319695361e-07,-8.56192883314704e-09,-7.72135847152500e-14,-7.72875493725193e-14,1.04259183032749e-08,2.54462899187101e-09,3.87445731123749e-09,-4.25562131229201e-09,-4.25561067973435e-09,-3.83979164241468e-14,1.00000000000000e+00,1.00000000000000e+00,7.89956771546363e-06
1.73848938627958e-07,1.75581812820462e-08,6.76619980580149e-09,-1.55321590749037e-10,-1.55486050110637e-10,5.40491816763085e-10,1.13662390439739e-09,-1.55485155991460e-10,-1.55413319087145e-10,3.91523506291019e-09,3.64823239939959e-09,2.17786734636885e-09,-8.59226314533511e-09,-7.73682534828806e-14,-7.73682534794347e-14,4.27615137280236e-10,2.74843802978245e-09,3.39363374648169e-09,-1.55485284551801e-10,-1.55314821234064e-10,-1.55320831695711e-10,3.93935127341226e-09,2.72796808864495e-08,1.89698563973003e-07,-5.32574885419574e-10,-4.80182543478931e-15,-4.72782640014959e-15,8.11693571486428e-09,1.62652831428964e-09,7.02119565871366e-11,-5.05937320983300e-09,-5.05937066517242e-09,-4.56191377927484e-14,1.00000000000000e+00,1.00000000000000e+00,1.00488445953402e-06
1.75100000000000e-07,1.77399248419084e-08,6.04841417748662e-09,-1.55435552545793e-10,-1.55327494126411e-10,5.56117978397578e-09,5.14787924593732e-09,-1.55327556021956e-10,-1.55364911863088e-10,3.91687702196338e-09,4.16987277861108e-09,5.59877243029069e-09,-8.70259967914005e-10,-7.96482780853461e-15,-7.96482781157886e-15,5.18329589984168e-09,2.91560562899727e-09,8.76964325348422e-09,-1.55327115669017e-10,-1.55316876122074e-10,-1.55435171346558e-10,3.89556161514041e-09,3.16411464659258e-08,1.88657771459532e-07,-6.16556365779254e-09,-5.56117388789166e-14,-5.56857213582129e-14,7.08097396961932e-09,1.21415478959883e-09,2.45342233145418e-09,-2.71457363326188e-09,-2.71457283518790e-09,-2.44987148109619e-14,9.99999999999818e-01,1.00000000000000e+00,6.32342702056032e-06
1.75110000000000e-07,1.79026846142432e-06,3.34362489914010e-06,-1.83832568029604e-10,-1.95907656990782e-10,6.21420116622633e-07,1.91774443118503e-06,-1.95670467725809e-10,-1.64326385532013e-10,1.37553728703924e-08,1.66168040269850e-05,3.54824587232012e-05,-1.74568502237560e-06,-1.07337087696578e-09,-1.46022091837717e-11,1.45836260833079e-05,4.91999228894473e-06,2.76496224649367e-05,-1.97128635445164e-10,-1.03928807942180e-08,-1.84979420167205e-10,2.61445456448334e-09,4.63993697407451e-07,2.36085390635581e-07,-1.27179421532181e-06,-1.07956105476214e-11,-1.07956105725508e-11,7.64611239052590e-09,1.05169084651145e-09,5.34788937396257e-07,-4.20054501073685e-07,-4.23347235364092e-07,-3.72644132369994e-12,8.99999999999705e-01,1.00000000000000e+00,-1.50660587494800e-03
1.75130000000000e-07,4.41729530862305e-06,7.38320587708714e-06,-2.28518187529564e-10,-3.29351245720780e-10,2.00559521116995e-06,4.67680047507250e-06,-3.28565586760175e-10,-1.79066681545605e-10,6.31343145507505e-08,3.47488998340599e-05,7.68190984178983e-05,-5.66069599903697e-06,-5.09896767886616e-07,-3.92465459765860e-11,2.39056108365289e-05,1.44781984328400e-05,5.88734996355518e-05,-3.35928678013199e-10,-2.32044370250660e-06,-2.33112056502355e-10,1.16779090341245e-09,8.69428851824842e-07,7.72521115708161e-07,-2.96181425790314e-06,-2.29300872311434e-11,-2.29300872087106e-11,8.95544904155539e-09,7.25232446088539e-10,9.03444349092306e-07,-1.06270066182261e-06,-1.08734300528610e-06,-9.12810050656214e-12,6.99999999999743e-01,1.00000000000000e+00,-3.97309497524939e-03
1.75170000000000e-07,5.01291398190820e-06,6.40676115546601e-06,-2.17553203456906e-10,-7.43905256029634e-10,2.61096282830085e-06,4.20886714149370e-06,-7.42324604725596e-10,-1.73792136864916e-10,3.15164189283211e-07,3.09687681550952e-05,8.11162024381253e-05,-1.17609619795795e-05,-7.88328127822297e-06,-5.98688614297543e-11,2.99541845693023e-05,1.12678735409360e-05,5.87143550207933e-05,-7.67222066632345e-10,-5.02076036447980e-05,-2.24554376244781e-10,6.36741076320515e-10,9.79837041867143e-08,2.70800985339917e-07,-2.61356345491241e-06,-2.03308922663779e-11,-2.03308922893685e-11,1.03285423301653e-08,5.22827927908296e-10,2.94886300421595e-08,-8.34490336801111e-07,-8.63473809434945e-07,-7.23620923790238e-12,2.99999999999818e-01,1.00000000000000e+00,-4.07487172196833e-03
1.75200000000000e-07,1.00821400492161e-05,7.50946201566327e-06,-1.49523421452584e-10,-8.23792065236890e-10,5.87954917807999e-07,1.26661979446998e-07,-8.17468995299037e-10,-1.38524000286059e-10,3.66517541877350e-06,2.39898065813828e-06,2.03762057493159e-05,-1.25419299712995e-05,-1.24243997457748e-05,-6.13178631582580e-11,4.16527475347426e-05,4.56291574640396e-09,1.59486354721200e-05,-8.22942132701925e-10,-1.11944370205479e-04,-1.49367708059287e-10,2.61664533057501e-09,1.20528777136784e-06,8.26652343202651e-07,-3.51795671005815e-07,-3.29872918802180e-12,-3.29872921660416e-12,7.65267985414835e-09,1.08069886651646e-09,1.25890465747098e-06,-8.72131346326174e-07,-8.78464146675456e-07,-8.65840500445514e-12,0.00000000000000e+00,1.00000000000000e+00,-4.29992316714506e-04
1.75206079237872e-07,6.29891544171587e-06,2.99173037916980e-06,-1.22889668031662e-10,-6.18865559555153e-10,5.70133966405581e-07,2.66931222797735e-06,-6.15344599707920e-10,-1.24560639045714e-10,3.62245395504931e-06,2.07662195621894e-06,1.15627761975592e-05,-1.03952670781655e-05,-1.03456266321840e-05,-5.67158834232560e-11,3.11898469747519e-05,3.75132463073573e-10,6.66921613595502e-06,-6.11218979506032e-10,-1.11742865101420e-04,-1.21325824801998e-10,5.45277593791447e-09,1.82609707248751e-06,1.26916658093841e-06,-1.79423415034715e-06,-1.99005245689928e-11,-1.99005245690142e-11,6.56708839030907e-09,1.34046327444489e-09,1.85412148623876e-06,-1.66253873279279e-06,-1.65040984730328e-06,-1.79988646054302e-11,0.00000000000000e+00,1.00000000000000e+00,1.92804835681348e-03
1.75218237713615e-07,1.28681243583065e-07,3.19603842780577e-06,-8.99697304746777e-11,-3.77708413295768e-10,2.60786550668534e-06,6.04318464342755e-06,-3.76748252032534e-10,-1.05164083436794e-10,3.42819192032995e-06,1.59850475407468e-06,2.20260211400469e-06,-6.70300840818599e-06,-6.71376774579752e-06,-4.43025325993927e-11,2.03170115114677e-05,1.14843017960984e-09,2.01261128980694e-06,-3.63805630511396e-10,-1.11289335229874e-04,-8.65831270746051e-11,2.27722694603493e-08,2.89832229693631e-06,2.20010363732747e-06,-3.96445359299380e-06,-5.78591747555812e-11,-5.78591747555458e-11,4.59703669024331e-09,2.74086051640095e-10,2.85933636703485e-06,-2.92348167613890e-06,-2.80922989993153e-06,-3.62150652764247e-11,0.00000000000000e+00,1.00000000000000e+00,5.14282215588038e-03
1.75242554665101e-07,4.54067303427184e-06,7.08106554175964e-06,-6.20787600402645e-11,-1.91292444261488e-10,4.15741318450157e-06,7.02388787891078e-06,-1.91332628377502e-10,-8.83463026503705e-11,2.79324982356574e-06,1.09127985555835e-06,1.10692564581686e-06,-1.61827165610585e-06,-1.62775634593062e-06,-1.36630462511931e-11,1.91756828225276e-05,1.45361813527570e-09,1.38740561653075e-06,-1.74273131065498e-10,-1.10387012565177e-04,-5.64710695082216e-11,2.79298028735186e-07,5.17598119491878e-06,4.36994349883813e-06,-6.16001333489730e-06,-1.28087835070164e-10,-1.28087835070211e-10,2.00993757253865e-09,7.19504166181247e-08,4.59009026441086e-06,-4.23178456749737e-06,-3.77080940918628e-06,-6.00633570285516e-11,0.00000000000000e+00,1.00000000000000e+00,6.62263743418987e-03
1.75291188568074e-07,4.11262327473342e-06,6.09959027694414e-06,-4.96345596102242e-11,-8.62075144293829e-11,2.88033477147377e-06,4.52900029264335e-06,-8.63198063776276e-11,-8.14240285840262e-11,1.77253819400018e-06,6.64272537670995e-07,7.60379927610796e-07,-4.42183540483762e-06,-4.43946747730338e-06,-6.39684039527746e-11,1.62726763122171e-05,1.75461613216833e-09,1.70085020408268e-09,-7.06781038631592e-11,-1.08585053112529e-04,-4.06312253804781e-11,6.69094075739913e-06,1.52370682553728e-05,1.30910816586066e-05,-6.49031398204594e-06,-1.88643213995578e-10,-1.88643213995523e-10,5.13516482899981e-10,3.25488562155060e-06,1.27812200134213e-05,-4.87326395751393e-06,-3.65161177123399e-06,-7.36020004330011e-11,0.00000000000000e+00,1.00000000000000e+00,4.35659529491991e-03
1.75388456374020e-07,2.42026314393912e-06,6.56591489672383e-06,-6.83709698349073e-10,-5.33470117000445e-11,1.68086449709905e-08,1.52269129297938e-07,-5.31366698551755e-11,-8.11991956493908e-11,7.94443684051810e-07,3.90117784896385e-07,3.56801386313934e-07,-8.20705214452532e-06,-8.17483395789064e-06,-1.69930594028411e-10,1.35314913122537e-05,2.50653227977376e-09,4.62872722828021e-06,-3.63462704489827e-11,-1.02058262256531e-04,-4.73797169766388e-10,5.64668263901434e-05,5.58492436549488e-05,5.12763593135428e-05,-4.75969329200637e-06,-5.85170389960790e-11,-5.85170389960732e-11,6.88717500767697e-10,1.53447629091371e-05,2.30268880608729e-05,-4.93760690937157e-06,-2.26864477058209e-06,-7.46643585069000e-11,0.00000000000000e+00,1.00000000000000e+00,7.92166076626771e-05
1.75556515517203e-07,5.15888005581344e-06,2.27220199020713e-05,-1.52039357524269e-05,-7.12752735005367e-11,3.96711528245480e-07,7.45924297410030e-07,-7.02366083181952e-11,-7.69975691709827e-11,3.16431197485899e-07,2.33845426812908e-07,2.77367777862752e-07,-6.14176394696568e-06,-6.04858904623279e-06,-1.02150635853876e-10,5.07321629909272e-06,6.41614267978467e-09,1.61021300637667e-05,-3.73972326799671e-11,-6.14034886615864e-05,-1.25569628287205e-05,1.38833403485294e-04,1.37004555818125e-04,1.32780096135444e-04,-3.18182175394787e-07,-1.01823098397932e-10,-1.01823098397935e-10,2.32501709828313e-09,4.57832430344568e-06,1.35353805061376e-05,-5.35041951481305e-06,-1.66381562534008e-07,-8.42406829280808e-11,0.00000000000000e+00,1.00000000000000e+00,-6.68535874869092e-04
1.75717136658131e-07,6.26722313105545e-07,1.70877699950541e-06,-7.30744022509432e-05,-4.14308849550164e-11,1.29670219098012e-07,1.33876250057934e-07,-5.54118261505848e-11,-1.24679781226594e-10,3.84554263131084e-06,1.54084033290297e-09,5.50443569712481e-08,-4.84542157059359e-06,-7.85437810385879e-06,-1.58322863373946e-10,7.48522657145741e-07,1.97933255809352e-08,1.52186437663296e-06,-2.51102996771462e-11,-2.31234634352851e-05,-1.92164655846255e-05,6.43109791739224e-05,8.33408150444630e-05,9.18604737069005e-05,-3.08842475437062e-09,-1.36598417760626e-10,-1.36598417760612e-10,3.07019615574990e-09,4.26365985715235e-06,4.68277616659922e-06,-1.67504114006866e-06,-4.19927775674878e-10,-1.80707489016393e-11,0.00000000000000e+00,1.00000000000000e+00,-1.54492410345444e-04
1.75888159122008e-07,7.54400682726312e-09,4.91244665894927e-07,-2.95188593529304e-05,-2.33098475281458e-11,3.79453109378116e-08,1.25828531303472e-07,-4.96290679000686e-11,-1.51316598891398e-10,6.15881907134785e-06,2.54228474190354e-09,2.85776617469749e-08,-9.40826242202511e-09,-8.69885146585591e-06,-1.90169724450059e-10,4.46854419904888e-07,1.02701370167466e-07,9.30624758929289e-08,-1.12553741592492e-11,-5.00351929833372e-06,-4.91370006943478e-06,1.13092195610616e-05,1.05347380048235e-05,1.06447420935492e-05,-2.96804635880488e-10,-1.52941990420448e-10,-1.52941990420462e-10,3.76830838823915e-09,6.79383974470189e-07,2.03529685403080e-06,-1.98361642156964e-07,-3.58690224841126e-12,-1.83327040055426e-12,0.00000000000000e+00,1.00000000000000e+00,-9.64879242324468e-05
1.76075116293522e-07,4.94041351047997e-09,8.55794100378188e-07,-9.10333800908743e-06,-2.18548259516863e-10,1.07110637938533e-06,2.10764828680842e-06,-1.63101513695439e-10,-1.56391654594157e-10,9.23604243756757e-07,3.03909347837752e-09,3.46969423969070e-08,-9.52408877671910e-13,-3.59725960503404e-07,-3.20944159108977e-12,2.28777344719887e-07,9.68928781092909e-08,5.30786811118979e-08,-1.42607527585141e-12,-1.52534908563609e-07,-1.57044276476680e-07,8.56597060595899e-07,3.38403885059068e-06,3.88442094892058e-06,-1.57739446867565e-10,-1.54708166585575e-10,-1.54708166585570e-10,3.56200230831930e-09,1.29773932115724e-06,4.10267511304593e-07,-4.10049438699968e-08,-3.79821774833637e-13,-3.74079906670478e-13,0.00000000000000e+00,1.00000000000000e+00,-1.88108565955813e-03
1.76265192707591e-07,3.52612222868602e-09,6.24207012452920e-07,-2.57761789799092e-06,-2.30156675120109e-11,4.29233433378842e-07,1.15730122030676e-06,-1.72015983174552e-10,-1.52496030435631e-10,2.94142783742336e-07,3.05412275825146e-09,2.38076037477392e-08,-9.61164786995516e-12,-7.84299099187880e-07,-6.83245847235163e-12,1.86434869451163e-07,8.60770585962266e-08,3.66154822509683e-08,-3.72189984665593e-12,-3.76397578701079e-07,-3.71918935082853e-07,1.07574962978623e-07,1.73679115482822e-06,1.77971573424917e-06,-1.63575568124529e-10,-1.55580899127200e-10,-1.55580899127206e-10,4.14243591309761e-09,1.13747051726130e-06,3.80932152345177e-07,-1.32771081236508e-07,-1.28367864372976e-12,-1.22223706042153e-12,0.00000000000000e+00,1.00000000000000e+00,9.39715078256118e-04
1.76493486337957e-07,4.15645818161303e-09,4.50046483432196e-07,-1.23618513680734e-06,-1.30502672819726e-11,1.24085442984200e-07,6.59681900605436e-07,-1.59023272773296e-10,-1.57193186754018e-10,2.19173396128719e-07,3.10763309024091e-09,2.71183181256218e-08,-1.36128460570829e-12,-1.75731485378407e-07,-1.58494547296965e-12,1.58387310701139e-07,6.77676596638744e-08,3.17716001315091e-08,-1.13574135775949e-12,-1.20249347954733e-07,-1.14993652942682e-07,1.54788224754695e-07,1.12203496229773e-06,1.01060427338085e-06,-1.52624807553129e-10,-1.55165219752219e-10,-1.55165219752213e-10,3.76770339771006e-09,1.07170800146503e-06,2.73893387202540e-07,-8.82085502228715e-08,-7.84728392488225e-13,-7.99460955384010e-13,0.00000000000000e+00,1.00000000000000e+00,-4.64713551010520e-04
1.76788749693746e-07,3.78972047520348e-09,4.06822594852515e-07,-5.14234204677982e-07,-4.62381689890777e-12,3.42507972594814e-08,5.11314588014898e-07,-1.58243865166525e-10,-1.54232397212716e-10,1.30828734675612e-07,3.14049822609476e-09,1.83263843900506e-08,-1.36653835480649e-12,-1.45854408616821e-07,-1.29644687045785e-12,1.27076323120844e-07,5.53384976196554e-08,2.39887129405392e-08,-1.87777332486361e-12,-2.04737236994625e-07,-1.99690124637068e-07,3.52786327517778e-07,7.44502878936754e-07,5.61821035910167e-07,-1.59731735049236e-10,-1.55378513281280e-10,-1.55378513281292e-10,4.04514218344657e-09,9.97975780421798e-07,2.42662161688936e-07,-5.02519673085417e-08,-4.74061452397000e-13,-4.62924155202217e-13,0.00000000000000e+00,1.00000000000000e+00,3.23850015235654e-04
1.77379276405325e-07,4.03289280082434e-09,3.70828373257499e-07,-4.52313404056460e-07,-4.31023222330531e-12,6.14460097527760e-09,4.39253797154424e-07,-1.56278500115217e-10,-1.56353246018219e-10,7.67703666364573e-08,3.19012449794543e-09,2.37579522040119e-08,-4.06505633098244e-13,-4.43988669294217e-08,-4.11155704524395e-13,8.96214745054502e-08,3.83649790708402e-08,1.66688421277032e-08,-6.08993591548782e-13,-6.53885916373744e-08,-6.02177651124365e-08,3.41108573616781e-07,6.89373854330608e-07,4.86852589557059e-07,-1.53807177001072e-10,-1.55250238565224e-10,-1.55250238565211e-10,3.80247587985405e-09,9.73085307286409e-07,2.19825114129859e-07,-4.85945056955171e-08,-4.38845004966123e-13,-4.44624129069725e-13,0.00000000000000e+00,1.00000000000000e+00,-2.57303582306665e-04
1.78501750669734e-07,3.82360058718550e-09,3.67796192162668e-07,-3.46231236293726e-07,-3.09010973230294e-12,2.04622219645858e-08,4.12125923868806e-07,-1.55960217029355e-10,-1.54520743579599e-10,3.75169702167881e-08,3.24423045495152e-09,1.66855234502378e-08,-2.92889629602903e-13,-3.46022502586613e-08,-3.00325545988145e-13,5.49581114680429e-08,2.39194049737219e-08,9.49084142249001e-09,-1.16920328783241e-12,-1.28492458755252e-07,-1.23390248710202e-07,3.85683635237295e-07,6.11859596635048e-07,4.00566800150034e-07,-1.58116612148422e-10,-1.55354172806796e-10,-1.55354172806808e-10,4.02773316876089e-09,9.46892523602273e-07,2.23376608178837e-07,-3.65648473121193e-08,-3.42519487776623e-13,-3.38371366226306e-13,0.00000000000000e+00,1.00000000000000e+00,2.32801322801113e-04
1.80746699198551e-07,4.01084623090467e-09,3.54280750735540e-07,-3.30119146873364e-07,-3.08825474833457e-12,2.84499069258040e-08,3.97514259571950e-07,-1.55487283382017e-10,-1.56222538344203e-10,1.98201315070144e-08,3.29941186420195e-09,2.30364238944308e-08,-8.21867824924960e-14,-5.96400857504572e-09,-6.51917478350410e-14,2.95837839637284e-08,1.29450188071581e-08,4.56295091828249e-09,-7.40734665514931e-13,-8.01074976187870e-08,-7.49441888396244e-08,3.74214750481884e-07,6.08254443896408e-07,3.93309828582908e-07,-1.53526182333618e-10,-1.55266321496722e-10,-1.55266321496717e-10,3.81007046272215e-09,9.45918425792783e-07,2.12969351585734e-07,-4.24437922694227e-08,-3.83387887385073e-13,-3.89419844702412e-13,0.00000000000000e+00,1.00000000000000e+00,-2.19426679306322e-04
1.84746699198551e-07,3.82931552119202e-09,3.59441182975692e-07,-3.14545655875960e-07,-2.80342881536059e-12,3.16255180745047e-08,3.90828186979546e-07,-1.55535335466691e-10,-1.54586720487116e-10,1.02339926828112e-08,3.34780730669837e-09,1.61901734904711e-08,-9.54171343624155e-14,-1.37067542421699e-08,-1.12186612679050e-13,1.56440481307398e-08,7.12651627954806e-09,1.71399520683373e-09,-9.12280323823745e-13,-1.00167478723081e-07,-9.50555750597367e-08,3.85458119003763e-07,5.88572176364639e-07,3.71662775311092e-07,-1.57526297349464e-10,-1.55350530979789e-10,-1.55350530979804e-10,4.02354601545698e-09,9.33007954091315e-07,2.19721038756209e-07,-3.35723642287503e-08,-3.12270468813486e-13,-3.09807169228358e-13,0.00000000000000e+00,1.00000000000000e+00,2.13600372709347e-04
